RIGHT_THUMB_ANGLE_DIP,RIGHT_THUMB_ANGLE_DIP_SELECT,RIGHT_THUMB_ANGLE_DIP_CURVE,RIGHT_INDEX_FINGER_ANGLE_DIP,RIGHT_INDEX_FINGER_ANGLE_DIP_SELECT,RIGHT_INDEX_FINGER_ANGLE_DIP_CURVE,RIGHT_MIDDLE_FINGER_ANGLE_DIP,RIGHT_MIDDLE_FINGER_ANGLE_DIP_SELECT,RIGHT_MIDDLE_FINGER_ANGLE_DIP_CURVE,RIGHT_RING_FINGER_ANGLE_DIP,RIGHT_RING_FINGER_ANGLE_DIP_SELECT,RIGHT_RING_FINGER_ANGLE_DIP_CURVE,RIGHT_PINKY_ANGLE_DIP,RIGHT_PINKY_ANGLE_DIP_SELECT,RIGHT_PINKY_ANGLE_DIP_CURVE,RIGHT_PALM/BACK_LABEL,RIGHT_PALM/BACK_SCORE,RIGHT_TIPS/WRIST_LABEL,RIGHT_TIPS/WRIST_SCORE,RIGHT_RADIAL/URNAL_LABEL,RIGHT_RADIAL/URNAL_SCORE,RIGHT_EAR,RIGHT_SHOULDER,RIGHT_MOUTH,RIGHT_EYE,RIGHT_NOSE,RIGHT_CHEST,RIGHT_ARM,RIGHT_HIP,RIGHT_SETTING_LABEL,RIGHT_SETTING_SCORE,RIGHT_CURVE_LABEL,RIGHT_CURVE_SCORE
0.9823745854256629,True,True,0.9089399445659024,True,True,0.9062060361278275,True,True,0.9151008248448109,True,True,0.9338604937449907,True,True,palm,1.267425861233578,tips,0.13416747978573654,urnal,0.2331610413253643,0.1598791251460091,0.0,0.5895039541349706,0.6836407570995359,0.7682436527695732,0.46217510101794634,0.6310188316712696,0.9999999999999999,high,0.013873098861603539,,
0.9819116556979133,True,True,0.8808616300129832,True,False,0.8960078628517986,True,True,0.9088317872470687,True,True,0.9290993673255252,True,True,palm,1.2935633762032566,tips,0.13556192485063046,urnal,0.2407435862325826,0.09493371905917947,0.0,0.5280522674123197,0.6150999884496221,0.6925233771657983,0.4743086631775296,0.6027990169499305,1.0,high,0.015774440197717565,,
0.9854515189059558,True,True,0.8860903672033312,True,False,0.8911752094216687,True,True,0.9033897305625868,True,True,0.9275545644507558,True,True,palm,1.3044902542953605,tips,0.1298272477166482,urnal,0.25259985323473594,0.06739157081961755,0.0,0.49637522131509904,0.5779855217491089,0.654622345386839,0.4798286492751541,0.590397873267326,1.0,high,0.011896610260009766,,
0.9968499453438748,True,True,0.9052321662329259,True,True,0.8912087622471475,True,True,0.9381814601487345,True,True,0.9488187900480198,True,True,palm,1.283542791891382,tips,0.09291411014787185,urnal,0.24457694228512675,0.046462259439985276,0.0,0.47374119399316317,0.5508318015791492,0.6295409842604939,0.47684710677031716,0.5917357491672627,0.9999999999999999,high,0.02153396464529489,,
0.9852931370403937,True,True,0.9859655664479187,True,True,0.9471924689212241,True,True,0.9591500280953469,True,True,0.9526494173169378,True,True,palm,1.198367514186348,tips,0.04827852356749879,urnal,0.25795643785219063,0.04039384336951912,0.0,0.4698392309824426,0.5462007464113641,0.6266041052353268,0.47057682410764645,0.6017708383705422,1.0,high,0.003413586389450829,,
0.9520933045274715,True,True,0.8992207481449094,True,True,0.8603013863943796,True,False,0.894793952717099,True,True,0.9088510250294426,True,True,palm,1.149381544653239,tips,0.06840403108160642,urnal,0.28447421712435,0.06394891262887492,0.0,0.5080884195731944,0.6001988787663933,0.6810278440201291,0.45261580516728783,0.6031705157774928,1.0,low,-0.04993320362908499,,
0.9755486139386348,True,True,0.9315230187868748,True,True,0.9076156669428032,True,True,0.9057173337725654,True,True,0.9198467672247156,True,True,palm,1.2369501210251612,tips,0.12192711931566343,urnal,0.2456612414094456,0.1421008385078637,0.0,0.5979205489755646,0.7077100705435109,0.7867224949578688,0.42955173945658043,0.5948912805795459,1.0000000000000002,low,-0.029817132722763817,,
0.9920896424222156,True,True,0.9021772520100615,True,True,0.9013790836782364,True,True,0.916825934993659,True,True,0.927827280943509,True,True,palm,1.248013527068074,tips,0.11749303686548788,urnal,0.23676156636156367,0.09462066328029495,0.0,0.5473242773606368,0.6413189474742633,0.721450426157096,0.45458047627765374,0.6062565508093181,1.0,high,0.008699306419917507,,
0.9895809054252698,True,True,0.9192191048083349,True,True,0.9010607132354672,True,True,0.9213185063669114,True,True,0.9349335514322124,True,True,palm,1.236946514301248,tips,0.09757817862355037,urnal,0.24044450068703277,0.06178417298197403,0.0,0.5020816930789253,0.5884258623373727,0.6693363896717067,0.4626442480700522,0.6010436612821987,1.0,high,0.007751987093970902,,
0.9733687411595677,True,True,0.9114541632451251,True,True,0.9076442432587583,True,True,0.9297369671872444,True,True,0.9372858590930515,True,True,palm,1.2647796009460848,tips,0.12572705388156696,urnal,0.27280829544309654,0.07275964676905677,0.0,0.5035743564492949,0.5907157569156793,0.66958655834367,0.46827824568894405,0.6157933418490815,1.0,high,0.007238441989535382,,
0.9974693048127479,True,True,0.9028507749080735,True,True,0.9048122997017782,True,True,0.922039111302095,True,True,0.937307458566142,True,True,palm,1.287299207812363,tips,0.19232602032058635,urnal,0.3267631187611134,0.07161181507620695,0.0,0.5136033368782644,0.598019074590528,0.677956401588254,0.48348628458323284,0.6327221677882662,1.0,low,-0.009193653152102521,,
0.9410110308621531,True,True,0.8295391365273453,True,False,0.8391695519521893,True,False,0.851176716568724,True,False,0.8648703852201893,True,False,palm,0.34094952205006923,tips,0.2968541792450176,urnal,0.9017976350539155,0.06479123871582704,0.0,0.49960851305161136,0.5859513296966622,0.6678079030716285,0.4817167547785838,0.6393892567401466,1.0,low,-0.0387156194164639,,
0.9712334891283556,True,True,0.8271873533214559,True,False,0.8330367147918021,True,False,0.7934537879568062,True,False,0.7183049826571103,True,False,back,-1.0974993437946359,tips,0.28022774636994385,urnal,0.6135617350238299,0.16973155187384015,0.0,0.6544923969014406,0.7882208338869324,0.8744531038328355,0.4231391235880737,0.40060091263398245,1.0,low,-0.11416697785967878,,
0.9519316963788296,True,True,0.763129635294131,True,False,0.7616144586538727,True,False,0.7950129625134963,True,False,0.887216031748459,True,False,back,-1.314259063270368,tips,0.24319253771828736,urnal,0.3233729479873336,0.36572839109627714,0.0,0.7614471992643208,0.9345830324798139,1.0,0.3509179982636858,0.3111083018523652,0.9294647249965002,low,-0.15320915977160132,,
0.9089971666397951,True,True,0.9012834768890056,True,True,0.8714444889102958,True,False,0.8240377865539739,True,False,0.8456294490657317,True,False,back,-1.3763480109873978,wrist,-0.009904370315363452,radial,0.09316201140682312,0.4053207109188096,0.0,0.7586350428707036,0.9532143298635605,1.0,0.3219293753423563,0.4774280168390844,0.9204159493917086,low,-0.04243633009138559,arc,-10.968450795026715
0.9243939928267519,True,True,0.6800120237355901,True,False,0.7305225291106001,True,False,0.7732956915925596,True,False,0.8624397751066977,True,False,back,-1.3752795949284828,tips,0.02189417988428718,urnal,0.1611852566015705,0.4431368050553281,0.0,0.7731611237260168,0.9596315790398029,1.0,0.2925052067895682,0.4578488997286641,0.8795211014463535,low,-0.01933863333293373,,
0.9200631468772467,True,True,0.7579406987267147,True,False,0.8291837400897061,True,False,0.8650998665221559,True,False,0.9473908088695028,True,True,back,-1.393484221840531,tips,0.04002047655709157,urnal,0.11149087406282203,0.40996878123972913,0.0,0.7673639389076785,0.9499308242597537,1.0,0.3576398744516065,0.37581066484192727,0.9554592325325943,high,0.029873112837473514,arc,-4.176622005737388
0.9211141525982721,True,True,0.8158945379221096,True,False,0.8796835384047954,True,False,0.8820684573419353,True,False,0.923128316198833,True,True,back,-1.3756110378049613,tips,0.12169652449961178,urnal,0.1405238800005593,0.4154492797913288,0.0,0.7501421164787783,0.9379114909756763,1.0000000000000002,0.32897109002814057,0.3573727070208737,0.9167996138296599,low,-0.009396257854643264,arc,-3.7621809087645963
0.92271046740437,True,True,0.6467434008988249,True,False,0.6651178951196575,True,False,0.7296320793365562,True,False,0.797931522216482,True,False,back,-1.3695465747551019,tips,0.07611148653802208,urnal,0.1834670924434779,0.42920286175613875,0.0,0.7621007972373784,0.950508621696193,0.9999999999999999,0.3473955582771078,0.3903103315753379,0.9563553961640175,low,-0.030863591602870444,arc,-4.299771051196122
0.9233187650961656,True,True,0.6955100036276232,True,False,0.7416015956360905,True,False,0.7987523667250624,True,False,0.878818181047563,True,False,back,-1.3706517390216033,tips,0.1052157783804455,urnal,0.16159306392352552,0.4208520637732635,0.0,0.7640643919540435,0.9515832948125191,0.9999999999999998,0.3578748290687314,0.3701185633377934,0.9687667981305557,high,0.019384582837422726,arc,-4.0640726151389694
0.9372220359677188,True,True,0.7169904674918434,True,False,0.7692655658423084,True,False,0.8462445139431974,True,False,0.9182234219205127,True,True,back,-1.3636306555009767,tips,0.19314562944792035,urnal,0.17949174593902667,0.41843284838493633,0.0,0.7577747617262183,0.9560237690132658,1.0,0.3554283516379456,0.377719251228406,0.9908836504001064,low,-0.004033284527914849,arc,-4.16176913621427
0.9172018304051832,True,True,0.6447739353835888,True,False,0.664391623454426,True,False,0.7297454707489948,True,False,0.785349930363564,True,False,back,-1.3732857850104787,tips,0.08357658093097049,urnal,0.19992287594995195,0.4509146737213833,0.0,0.7594561833233161,0.9663394174850862,0.9989271989616543,0.3530352905800406,0.4025002472921536,0.9999999999999999,low,-0.020946196147373808,arc,-4.787204129861399
0.9384570941440747,True,True,0.7052541447351421,True,False,0.7525622751733092,True,False,0.8167079964324865,True,False,0.8912832676921401,True,True,back,-1.3777814814826914,tips,0.12423236288857355,urnal,0.17224834408826176,0.40360366619950444,0.0,0.6989709014702332,0.8982260287550596,0.9293007493206786,0.3581571023734856,0.416489006424466,1.0,high,0.026164602665674108,arc,-4.6513875365974835
0.9181466263335654,True,True,0.7411036046739606,True,False,0.7843056631822262,True,False,0.8489297962351415,True,False,0.9336411909723377,True,True,back,-1.3769290475324525,tips,0.1857003772579811,urnal,0.16193440383249702,0.3954263891907488,0.0,0.714079724656828,0.9149336402717749,0.952428874509214,0.35513166800398455,0.4555583867902486,1.0,high,0.005149810087113127,arc,-4.590933993907748
0.9163220156065812,True,True,0.6404003043148573,True,False,0.6635754594359194,True,False,0.7280978151176805,True,False,0.7851891781318986,True,False,back,-1.3729156996558405,tips,0.08459040418032035,urnal,0.20184658610267836,0.4231010138223232,0.0,0.7190465850747558,0.9246835057378708,0.9546038610102516,0.34038933454860715,0.27608705856351007,0.9999999999999998,low,-0.024487231458936387,arc,-4.86952559450374
0.9263876049172104,True,True,0.7075902392892222,True,False,0.752918115747795,True,False,0.8066068732774208,True,False,0.8907195630870761,True,True,back,-1.37952393919847,tips,0.10728900165620206,urnal,0.16149786308323344,0.38051168479549075,0.0,0.6761345496766757,0.8778268789522388,0.9095777688410562,0.3495351588230993,0.3488529614608645,0.9999999999999998,high,0.0155193975993565,arc,-4.721693554294306
0.920121970575172,True,True,0.7215947026977966,True,False,0.7765546386799093,True,False,0.8510666827110416,True,False,0.9142867168148054,True,True,back,-1.3758551629663138,tips,0.18635473065145866,urnal,0.1584760958473144,0.4039537819153988,0.0,0.7100559150423327,0.9163530361611696,0.9498534147070692,0.34856298388117185,0.2864622235622822,1.0,low,-0.004719893137613895,arc,-4.792764715943764
0.913341005804495,True,True,0.6437870414274127,True,False,0.650227281621926,True,False,0.7184384972288879,True,False,0.7905641917355885,True,False,back,-1.3712046508850129,tips,0.0669525506882861,urnal,0.20822192655310315,0.39310268633309403,0.0,0.6872704129864857,0.8954531361051485,0.9231127498494835,0.3375913263696985,0.389332274123213,1.0,low,-0.016586902595701725,arc,-5.132638218091298
0.9286849724098638,True,True,0.7219659808112957,True,False,0.7691686636071788,True,False,0.8261046270900877,True,False,0.9019393277854744,True,True,back,-1.3813916685665382,tips,0.1114508153862726,urnal,0.17769713922331656,0.3772161981157907,0.0,0.6822956383788081,0.8866728303224722,0.9151703563184181,0.36091855907342946,0.43151694065946294,1.0,high,0.019665053912571562,arc,-5.083067701445341
0.9383949199597239,True,True,0.7299406930920315,True,False,0.7523149917907455,True,False,0.8154547918807405,True,False,0.8814234530479806,True,False,back,-1.3693465680370842,tips,0.20382307113628734,urnal,0.1800894968916189,0.35992408786104285,0.0,0.6566849324893897,0.855917595712683,0.8896419534305162,0.36265675215445764,0.46141427958067943,1.0000000000000002,low,-0.003680524371919236,arc,-5.07545577070653
0.9359698303487044,True,True,0.7175658155170609,True,False,0.7388707273754147,True,False,0.7947698904699657,True,False,0.862963329471083,True,False,back,-1.377467488286178,tips,0.1258524687746045,urnal,0.17962374813026435,0.3415522758150571,0.0,0.6396169735056058,0.8371318317484385,0.871398480506561,0.36384271373216714,0.45649128295774444,0.9999999999999999,high,0.0011403589021592442,arc,-4.912124449624391
0.9459406286072738,True,True,0.7486699732272636,True,False,0.8072183918138516,True,False,0.8600114735389988,True,False,0.9324166374204612,True,True,back,-1.3672277081370452,tips,0.1754155290946777,urnal,0.1735767742684635,0.33366871306909424,0.0,0.6312726345283646,0.8267814848766204,0.8591120201530915,0.359058783577152,0.4578208597676046,1.0,high,0.002706045196169904,arc,-4.875847520772612
0.9386849993560743,True,True,0.6880392499761055,True,False,0.711457266780114,True,False,0.7730837440420297,True,False,0.8522881207892801,True,False,back,-1.376206251180502,tips,0.08885555628819837,urnal,0.1763115860177305,0.3585143796713256,0.0,0.6589460628275192,0.857680049422207,0.8934740386679978,0.3548808659162075,0.46675160679370253,1.0,low,-0.011702886649540556,arc,-4.9310849952252465
0.9555049899581071,True,True,0.753516380064118,True,False,0.813373007666869,True,False,0.8584690411355357,True,False,0.9300475614739587,True,True,back,-1.356839593968591,tips,0.15668111740571267,urnal,0.18742965310575532,0.3260554507989102,0.0,0.6050429053925703,0.7960235425887903,0.8266848812293668,0.36219930266213296,0.48254603123922635,1.0,high,0.009983508359818316,arc,-4.945724800448796
0.9417730609717092,True,True,0.7007625775471015,True,False,0.7262615168520925,True,False,0.7816427192548908,True,False,0.8615806053972032,True,False,back,-1.3797311607217462,tips,0.062132298555491974,urnal,0.18380158229181354,0.36137156891467986,0.0,0.6358501530830056,0.8272056217096961,0.8586554189549478,0.36718450931427943,0.4661377385916358,0.9999999999999998,low,-0.009145787784031523,arc,-4.989785574604604
0.952585366205141,True,True,0.7434981531965801,True,False,0.8087976562450012,True,False,0.8500822687186891,True,False,0.9241754635162273,True,True,back,-1.3695488092626749,tips,0.13613318234844668,urnal,0.18210303953260065,0.33159931468990056,0.0,0.6095370884969767,0.8006542859895832,0.8301472996735509,0.3677478977790162,0.472606626719396,0.9999999999999999,high,0.005958951654888356,arc,-5.037115885602816
0.9248044970907394,True,True,0.6953245970227854,True,False,0.7130975575644332,True,False,0.7557182167794564,True,False,0.826590587224985,True,False,back,-1.379131118772506,tips,0.048433215739734185,urnal,0.20728248982700428,0.3296210577081775,0.0,0.6106356177723791,0.8021413535300453,0.8283301487212572,0.36546011509656195,0.4689081626331203,1.0,high,0.0030319236573719266,arc,-4.992981776123312
0.9329716736485444,True,True,0.7508974185853559,True,False,0.7885529552357684,True,False,0.8221605091311633,True,False,0.880891746589773,True,False,back,-1.3613436911117425,tips,0.14755097633277175,urnal,0.22344476966922988,0.3004849225928845,0.0,0.5987232713981442,0.7882985111343687,0.8173874286139876,0.3634761533492551,0.46613723000407625,0.9999999999999999,high,0.009282279582250696,arc,-4.998720251288448
0.9313510228235551,True,True,0.7091702910388368,True,False,0.7156710698003781,True,False,0.7568228033606044,True,False,0.8256158344981437,True,False,back,-1.3930845137177406,tips,0.05087037971942258,urnal,0.17218869626508315,0.2957375353120897,0.0,0.6102562960267601,0.8011423630333661,0.8318162002587035,0.34997040985470285,0.47197370566851604,0.9999999999999998,high,0.00044663463320049335,arc,-4.999449078722111
0.9342475496527796,True,True,0.7223637450164158,True,False,0.7484860943791228,True,False,0.7881189300742476,True,False,0.8622578271220078,True,False,back,-1.3759859452976946,tips,0.10488011903220254,urnal,0.2184820034016349,0.2505876853668287,0.0,0.49896839377839036,0.6799231279659621,0.7018210639311286,0.3687779384759306,0.4940448899516226,1.0,high,0.01481638635907856,arc,-5.041957485597624
0.9495161336618122,True,True,0.716679485251869,True,False,0.7006027059933806,True,False,0.7583391737681637,True,False,0.815937978745502,True,False,back,-1.3895939245220537,tips,0.029606161026116455,urnal,0.1576932134166886,0.2640500727224943,0.0,0.5567250388474099,0.7366517090031306,0.7728033107001977,0.3611256786042473,0.3335460294430577,1.0,high,0.011623561382293701,arc,-5.311001675411923
0.9413372957342525,True,True,0.6901210776949057,True,False,0.6780496517899401,True,False,0.7359865467194263,True,False,0.7977722548765371,True,False,back,-1.3915398769803318,tips,0.06187812857888153,urnal,0.16307471273041663,0.2121203502114411,0.0,0.4893590561916628,0.669424411653619,0.6968522179771679,0.3788942211586724,0.33535295747737354,1.0,high,0.03204155819756638,arc,-5.828465085767145
0.9674076332894651,True,True,0.7667129961632186,True,False,0.7844257799640961,True,False,0.8264511222290021,True,False,0.902503983061776,True,True,back,-1.376078835973166,tips,0.008510401567521213,urnal,0.19540667231794767,0.1575813186860372,0.0,0.4615428224720828,0.6292560070575617,0.6705085291274651,0.3939852135558084,0.35698817478637146,1.0,high,0.04700622672126409,,
0.9380949508824151,True,True,0.8200071359832981,True,False,0.7264240600655009,True,False,0.7367633683264527,True,False,0.7780062204510891,True,False,back,-1.3734516987650762,tips,0.09149571008443651,urnal,0.15188023540694873,0.21709525605237168,0.0,0.5362260701424373,0.7088380890518626,0.7508584091648853,0.3855245717419976,0.42299251428509455,1.0,low,-0.013596117496490479,arc,-7.908015397456722
0.9659762830164971,True,True,0.8094933670672879,True,False,0.8091747769276777,True,False,0.8282281739601245,True,False,0.8854840188278373,True,False,back,-1.3610841792998278,tips,0.11774247369869112,urnal,0.17722186872654905,0.20370467054044594,0.0,0.4724844018773029,0.6262003377031282,0.6587250261504893,0.4241722161131378,0.4250463472861916,1.0,high,0.02495461986178449,,
0.9588720752362119,True,True,0.757449239967528,True,False,0.7804560744461195,True,False,0.7854316772229446,True,False,0.8092932653043762,True,False,back,-1.352866821205038,wrist,-0.086509258115792,radial,0.10468555377659036,0.26132730979927676,0.0,0.5212833736776235,0.6824378827099171,0.7165681956410951,0.42406586304526395,0.40510308288217234,0.9999999999999999,low,-0.012525422232491645,arc,-3.576759831893223
0.9953535980975151,True,True,0.7985065471405596,True,False,0.7931159297473234,True,False,0.8248734292147291,True,False,0.8796760161680002,True,False,back,-1.3132971294759292,tips,0.07797431570565276,urnal,0.18933921454050656,0.23762233372318986,0.0,0.5028303498122804,0.6530337256678738,0.6863945299171438,0.43880717404287073,0.3476932378781781,1.0,high,0.029925843079884773,arc,-2.1992310889288245
0.986105402523682,True,True,0.8014836132592164,True,False,0.8443434912235599,True,False,0.842730883754074,True,False,0.8636353426593663,True,False,back,-1.3293762695876998,wrist,-0.03582719306585305,radial,0.13395381923351743,0.17611226113895434,0.0,0.5374363592632962,0.6965968443105188,0.7482924140803511,0.393441929216963,0.31908211189406993,1.0,low,-0.005377704188937238,arc,-3.408552804865845
0.9534961188550031,True,True,0.8261347662793949,True,False,0.882078317804456,True,False,0.8681176309106488,True,False,0.9297431084246491,True,True,back,-1.351948856029866,tips,0.013708410805093954,urnal,0.1079215402023382,0.1959559572862985,0.0,0.5374605644195347,0.6931354102126452,0.7385820257502937,0.39629750440937456,0.3080440197449296,1.0,low,-0.005038321018218994,arc,-4.572498762222525
0.9795606460230649,True,True,0.9113384880876105,True,True,0.8924618987476062,True,True,0.8561354430662255,True,False,0.9011483910622704,True,True,back,-1.3449581198795755,wrist,-0.03300093292413653,radial,0.060372622492612965,0.19208366770046326,0.0,0.5483631247604748,0.7077236118927812,0.75713142203839,0.4013506861658974,0.321771678902786,1.0,high,0.0019923533712115082,arc,-5.469957542668959
0.9812158472310107,True,True,0.9143355209845164,True,True,0.9227719593519789,True,True,0.8944775294349934,True,True,0.9371023551818886,True,True,back,-1.3235083286124119,tips,0.0480978139763814,urnal,0.04914802078683095,0.12243097133671049,0.0,0.44785043571066413,0.6037380180580094,0.6465116994408269,0.38374056685917696,0.3294569176078956,0.9999999999999998,low,-0.012134642828078523,arc,-6.137014034227243
0.9856725799680318,True,True,0.9256958812179495,True,True,0.903309245299152,True,True,0.8901582119870975,True,True,0.9296886717327242,True,True,back,-1.2833778310188493,wrist,-0.05743808604651354,radial,0.022655035893850397,0.08180223396489966,0.0,0.3823805475742452,0.5262736873612774,0.5676905472573622,0.40249678895440066,0.3520028134823848,0.9999999999999999,high,0.01955400762103854,arc,-6.692876658571217
0.9749469770538112,True,True,0.9094079038416886,True,True,0.852295608131795,True,False,0.8504749121998288,True,False,0.8573352306334395,True,False,back,-1.2398405389366318,wrist,-0.05661423161056534,radial,-0.09909880804644906,0.07362367891927618,0.0,0.39837093368970694,0.533515422252745,0.5797374148236347,0.41740310546438625,0.35444771050098106,1.0,high,0.0663581462133499,arc,-7.55657060158338
0.9987969068294652,True,True,0.8786763865396584,True,False,0.893529502838287,True,True,0.8690176912168286,True,False,0.9253055090467404,True,True,back,-1.2489801111966063,wrist,-0.04817350545891508,radial,0.06695629520505782,0.21456010721118096,0.0,0.6221765373271897,0.7851959880963093,0.8451527797869316,0.3667047938890447,0.300072524234476,1.0,low,-0.05636344069526311,arc,-9.0193383862244
0.984666176161775,True,True,0.8485435219500982,True,False,0.8675312182570523,True,False,0.854700808071019,True,False,0.8585038772230494,True,False,back,-1.3258061417109364,tips,0.04018827642444913,urnal,0.05098148085715536,0.37957715358063576,0.0,0.7651905422112228,0.9390061568897261,1.0,0.3112222064176972,0.4490302768459579,0.9182055475255759,low,-0.08930642831893199,arc,-9.857708060622919
0.9785731083737924,True,True,0.8012671040211468,True,False,0.8065721435694377,True,False,0.7843708199565491,True,False,0.8081407309299664,True,False,back,-1.3389412614810565,tips,0.31077919553504046,urnal,0.15097866822942707,0.3685410741237646,0.0,0.639040140268824,0.808761375955085,0.8635678692992613,0.3680792768509302,0.8807451768312983,1.0,low,-0.04891715730939594,arc,-9.895358676636883
0.9940248250433358,True,True,0.9858982632004399,True,True,0.9041125154491306,True,True,0.8941655475254341,True,True,0.969730406994935,True,True,back,-1.19824317337116,tips,0.012689232721954933,urnal,-0.281272676614514,0.2547326057433601,0.0,0.6306938422858764,0.8230016009869529,0.8908694159151228,0.29825848421544665,0.8499514917531669,1.0,low,-0.017910000823792904,arc,-9.652337730081195
0.9940248250433358,True,True,0.9858982632004399,True,True,0.9041125154491306,True,True,0.8941655475254341,True,True,0.969730406994935,True,True,back,-1.19824317337116,tips,0.012689232721954933,urnal,-0.281272676614514,0.2547326057433601,0.0,0.6306938422858764,0.8230016009869529,0.8908694159151228,0.29825848421544665,0.8499514917531669,1.0,low,-0.017910000823792904,arc,-9.652337730081195
0.9645938245435933,True,True,0.8778051120704559,True,False,0.934616455421379,True,True,0.8994114953701637,True,True,0.902528437288835,True,True,back,-1.3260791562895937,tips,0.24416537527032167,urnal,0.13660403324216122,0.21045995537617196,0.0,0.605156737501358,0.7616340762243923,0.8423976523387979,0.3851927449040023,0.9014447507184764,1.0000000000000002,high,0.037237675417037264,arc,-9.997509633598128
